Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;GUAYAS;BALZAR;URBANO;CASA/VILLA;PRIVADO;11/5/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;904
ASESINATO;GUAYAS;BALZAR;URBANO;CASA/VILLA;PRIVADO;11/5/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;904
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;4:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;mayo;13;1317
ASESINATO;MANABI;SUCRE;RURAL;VIA PUBLICA;PUBLICO;7/5/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;mayo;13;1314
ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;11/5/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;SANTA ELENA;SALINAS;URBANO;TERRENO BALDIO;PUBLICO;9/5/2023;22:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;mayo;24;2403
ASESINATO;ZONA NO DELIMITADA;EL PIEDRERO;RURAL;MAR;PUBLICO;11/5/2023;4:00;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;EN UNION DE HECHO;PERU;2023;mayo;90;9004
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;NO DETERMINADO;CASADO;ECUADOR;2023;mayo;13;1314
ASESINATO;GUAYAS;SANTA LUCIA;URBANO;BODEGAS;PRIVADO;11/5/2023;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;9;918
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;17:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;906
ASESINATO;EL ORO;PASAJE;RURAL;VIA PUBLICA;PUBLICO;11/5/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;709
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;14:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;12;1205
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;SAMBORONDON;URBANO;VIA PUBLICA;PUBLICO;27/4/2023;12:58;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;916
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;21:16;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;23;2301
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;20:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;24;2402
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;7;701
ASESINATO;NAPO;TENA;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;19:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;53;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;15;1501
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;15:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;8;801
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;11/5/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;920
ASESINATO;COTOPAXI;LA MANA;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;4:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;5;502
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;CASA/VILLA;PRIVADO;12/5/2023;7:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;920
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;mayo;24;2402
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;12:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;VIA PUBLICA;PUBLICO;12/5/2023;10:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;mayo;9;901
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;CASA/VILLA;PRIVADO;12/5/2023;19:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;mayo;24;2402
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;SALAS DE BELLEZA;PRIVADO;12/5/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;907
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;12/5/2023;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;MECANICAS;PRIVADO;12/5/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;62;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;9;907
ASESINATO;SUCUMBIOS;SHUSHUFINDI;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;19:26;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;mayo;21;2104
HOMICIDIO;PICHINCHA;CAYAMBE;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;23:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;17;1702
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;10:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1301
ASESINATO;GUAYAS;NARANJAL;URBANO;INTERIOR DE VEHICULO PARTICULAR;PRIVADO;12/5/2023;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;911
ASESINATO;GUAYAS;NARANJAL;RURAL;CASA/VILLA;PRIVADO;13/5/2023;9:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;911
HOMICIDIO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;17:20;OTROS;OTRO;HERIDAS CONTUSAS;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;BARES;PRIVADO;13/5/2023;1:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;MUJER;NO DETERMINADO;SOLTERO;ECUADOR;2023;mayo;24;2402
ASESINATO;MANABI;SUCRE;URBANO;RANCHO;PRIVADO;12/5/2023;8:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1314
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;12/5/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1301
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;1:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;910
HOMICIDIO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;1:30;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo;9;910
ASESINATO;MANABI;PORTOVIEJO;URBANO;DISCOTECAS;PRIVADO;14/5/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1301
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo;17;1701
ASESINATO;LOS RIOS;VENTANAS;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1207
ASESINATO;LOS RIOS;VENTANAS;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1207
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1308
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;13:42;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;14/5/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;23;2301
ASESINATO;EL ORO;MACHALA;URBANO;LOCAL DE EVENTOS;PRIVADO;13/5/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;701
ASESINATO;EL ORO;MACHALA;URBANO;LOCAL DE EVENTOS;PRIVADO;13/5/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;7;701
ASESINATO;EL ORO;MACHALA;URBANO;LOCAL DE EVENTOS;PRIVADO;13/5/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;701
ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;OTROS CENTROS DE DIVERSIÓN;PRIVADO;14/5/2023;1:08;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;21;2101
ASESINATO;SANTA ELENA;SALINAS;URBANO;CASA/VILLA;PRIVADO;13/5/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;24;2403
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;MANABI;PEDERNALES;URBANO;HOSPITALES;PRIVADO;13/5/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;13;1317
ASESINATO;LOS RIOS;QUEVEDO;URBANO;HOSPITALES;PRIVADO;14/5/2023;0:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;3:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;6:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;31;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;9;901
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;6:00;OTROS;OTRO;SOFOCACION;40;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo;17;1701
ASESINATO;EL ORO;MACHALA;URBANO;TERRENO BALDIO;PUBLICO;14/5/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;701
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;13/5/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;707
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;16:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;701
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;907
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;6:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;9;901
ASESINATO;GUAYAS;BALAO;RURAL;VIA PUBLICA;PUBLICO;14/5/2023;16:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;903
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1201
ASESINATO;GUAYAS;EMPALME;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;mayo;9;908
ASESINATO;GUAYAS;EMPALME;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;9;908
ASESINATO;ORELLANA;PUERTO FRANCISCO DE ORELLANA;RURAL;VIA PUBLICA;PUBLICO;14/5/2023;22:10;ARMA DE FUEGO;REVOLVER            ;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;22;2201
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;HACIENDAS;PRIVADO;14/5/2023;7:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;9;920
ASESINATO;ESMERALDAS;SAN LORENZO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;8;805
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;24;2402
ASESINATO;ORELLANA;PUERTO FRANCISCO DE ORELLANA;RURAL;VIA PUBLICA;PUBLICO;15/5/2023;2:51;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;22;2201
ASESINATO;AZUAY;CUENCA;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;1;101
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;mayo;12;1205
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;14/5/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;12;1205
ASESINATO;GUAYAS;EMPALME;RURAL;VIA PUBLICA;PUBLICO;15/5/2023;6:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;mayo;9;908
ASESINATO;LOJA;CATAMAYO;RURAL;BOSQUE Y RESERVAS ECOLOGICAS;PUBLICO;15/5/2023;2:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;11;1103
ASESINATO;EL ORO;ARENILLAS;RURAL;TERRENO BALDIO;PUBLICO;14/5/2023;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;702
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;12:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo;7;701
ASESINATO;EL ORO;SANTA ROSA;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;712
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;15/5/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo;7;701
